Date_Time;Store;Product;Quantity;Unit_Price;Unit_Cost;Unit_Profit;Total_Price
01/10/2022 11:47;store6;p11;8;328.13;112.63;215.50;2625.05
01/10/2022 11:27;store6;p20;9;229.70;101.21;128.49;2067.28
01/10/2022 11:14;store6;p34;2;444.85;293.93;150.92;889.71
01/10/2022 11:07;store6;p22;6;328.86;164.07;164.78;1973.14
01/10/2022 11:20;store6;p35;9;470.54;346.16;124.38;4234.90
01/10/2022 11:42;store6;p36;1;248.18;139.33;108.85;248.18
01/10/2022 11:38;store6;p5;5;114.85;40.65;74.19;574.23
01/10/2022 11:46;store6;p23;8;271.24;103.13;168.11;2169.89
01/10/2022 11:27;store6;p38;7;299.96;155.56;144.40;2099.73
01/10/2022 11:08;store6;p40;3;11.55;8.53;3.03;34.66
01/10/2022 11:45;store6;p20;8;229.70;101.21;128.49;1837.59
01/10/2022 11:43;store6;p31;3;222.95;137.75;85.19;668.84
01/10/2022 11:27;store6;p23;8;271.24;103.13;168.11;2169.89
01/10/2022 11:30;store6;p20;2;229.70;101.21;128.49;459.40
01/10/2022 11:09;store6;p28;7;152.52;77.90;74.62;1067.63
01/10/2022 11:31;store6;p21;5;457.76;185.00;272.76;2288.82
01/10/2022 11:23;store6;p27;4;187.69;63.16;124.53;750.78
01/10/2022 11:35;store6;p29;9;238.17;109.49;128.68;2143.54
01/10/2022 11:18;store6;p48;2;346.45;119.18;227.27;692.90
01/10/2022 11:51;store6;p37;5;181.43;117.00;64.43;907.17
01/10/2022 11:54;store6;p26;6;74.17;25.89;48.28;445.03
01/10/2022 11:52;store6;p29;6;238.17;109.49;128.68;1429.03
01/10/2022 11:55;store6;p19;3;219.53;101.11;118.43;658.60
01/10/2022 11:48;store6;p28;9;152.52;77.90;74.62;1372.67
01/10/2022 11:00;store6;p25;7;168.06;104.11;63.95;1176.43
01/10/2022 11:01;store6;p34;2;444.85;293.93;150.92;889.71
01/10/2022 11:41;store6;p37;9;181.43;117.00;64.43;1632.91
01/10/2022 11:04;store6;p2;5;414.34;211.85;202.49;2071.68
01/10/2022 11:01;store6;p32;2;38.32;15.21;23.10;76.63
01/10/2022 11:53;store6;p14;8;240.01;114.72;125.28;1920.05
01/10/2022 11:28;store6;p49;2;130.63;44.82;85.81;261.27
01/10/2022 11:22;store6;p43;2;201.99;121.93;80.06;403.98
01/10/2022 11:04;store6;p29;3;238.17;109.49;128.68;714.51
01/10/2022 11:31;store6;p31;9;222.95;137.75;85.19;2006.52
01/10/2022 11:58;store6;p12;1;110.77;44.56;66.22;110.77
01/10/2022 11:16;store6;p25;9;168.06;104.11;63.95;1512.56
01/10/2022 11:34;store6;p20;4;229.70;101.21;128.49;918.79
01/10/2022 11:45;store6;p15;6;407.36;186.41;220.95;2444.15
01/10/2022 11:45;store6;p26;2;74.17;25.89;48.28;148.34
01/10/2022 11:25;store6;p7;4;269.22;137.00;132.22;1076.86
01/10/2022 11:35;store6;p19;7;219.53;101.11;118.43;1536.74
01/10/2022 11:49;store6;p19;2;219.53;101.11;118.43;439.07
01/10/2022 11:08;store6;p31;6;222.95;137.75;85.19;1337.68
01/10/2022 11:57;store6;p11;9;328.13;112.63;215.50;2953.18
01/10/2022 11:31;store6;p3;1;269.33;105.20;164.13;269.33
01/10/2022 11:48;store6;p47;2;310.13;235.03;75.10;620.27
01/10/2022 11:38;store6;p5;9;114.85;40.65;74.19;1033.61
01/10/2022 11:18;store6;p44;3;158.44;72.40;86.04;475.32
01/10/2022 11:45;store6;p28;4;152.52;77.90;74.62;610.08
01/10/2022 11:20;store6;p40;7;11.55;8.53;3.03;80.88
01/10/2022 11:58;store6;p37;4;181.43;117.00;64.43;725.74
01/10/2022 11:45;store6;p18;3;476.74;211.84;264.90;1430.22
01/10/2022 11:45;store6;p20;4;229.70;101.21;128.49;918.79
01/10/2022 11:19;store6;p48;7;346.45;119.18;227.27;2425.13
01/10/2022 11:05;store6;p24;9;331.02;186.23;144.79;2979.14
01/10/2022 11:46;store6;p19;8;219.53;101.11;118.43;1756.27
01/10/2022 11:19;store6;p30;1;199.67;81.62;118.05;199.67
01/10/2022 11:16;store6;p48;4;346.45;119.18;227.27;1385.79
01/10/2022 11:10;store6;p40;7;11.55;8.53;3.03;80.88
01/10/2022 11:55;store6;p27;8;187.69;63.16;124.53;1501.56
01/10/2022 11:12;store6;p13;8;117.80;66.89;50.91;942.43
01/10/2022 11:51;store6;p17;6;189.09;143.92;45.16;1134.52
01/10/2022 11:37;store6;p36;9;248.18;139.33;108.85;2233.61
01/10/2022 11:56;store6;p48;5;346.45;119.18;227.27;1732.24
01/10/2022 11:56;store6;p11;8;328.13;112.63;215.50;2625.05
01/10/2022 11:32;store6;p4;2;24.21;9.24;14.96;48.41
01/10/2022 11:44;store6;p43;5;201.99;121.93;80.06;1009.96
01/10/2022 11:41;store6;p6;6;183.24;68.39;114.85;1099.45
01/10/2022 11:51;store6;p29;7;238.17;109.49;128.68;1667.20
01/10/2022 11:48;store6;p13;4;117.80;66.89;50.91;471.21
01/10/2022 11:42;store6;p48;7;346.45;119.18;227.27;2425.13
01/10/2022 11:03;store6;p47;9;310.13;235.03;75.10;2791.21
01/10/2022 11:35;store6;p31;5;222.95;137.75;85.19;1114.73
01/10/2022 11:07;store6;p10;5;227.62;79.60;148.02;1138.11
01/10/2022 11:06;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 11:55;store6;p40;3;11.55;8.53;3.03;34.66
01/10/2022 11:23;store6;p14;8;240.01;114.72;125.28;1920.05
01/10/2022 11:11;store6;p2;7;414.34;211.85;202.49;2900.36
01/10/2022 11:18;store6;p11;3;328.13;112.63;215.50;984.39
01/10/2022 11:02;store6;p30;4;199.67;81.62;118.05;798.68
01/10/2022 11:00;store6;p35;1;470.54;346.16;124.38;470.54
01/10/2022 11:06;store6;p3;1;269.33;105.20;164.13;269.33
01/10/2022 11:50;store6;p45;3;204.54;71.15;133.39;613.62
01/10/2022 11:37;store6;p49;1;130.63;44.82;85.81;130.63
01/10/2022 11:31;store6;p44;6;158.44;72.40;86.04;950.64
01/10/2022 11:24;store6;p5;4;114.85;40.65;74.19;459.38
01/10/2022 11:21;store6;p45;3;204.54;71.15;133.39;613.62
01/10/2022 11:05;store6;p26;1;74.17;25.89;48.28;74.17
01/10/2022 11:46;store6;p12;6;110.77;44.56;66.22;664.63
01/10/2022 11:22;store6;p30;3;199.67;81.62;118.05;599.01
01/10/2022 11:01;store6;p41;1;28.20;20.49;7.72;28.20
01/10/2022 11:10;store6;p29;8;238.17;109.49;128.68;1905.37
01/10/2022 11:07;store6;p15;2;407.36;186.41;220.95;814.72
01/10/2022 11:36;store6;p33;5;40.89;26.71;14.17;204.44
01/10/2022 12:54;store6;p12;3;110.77;44.56;66.22;332.32
01/10/2022 12:50;store6;p3;8;269.33;105.20;164.13;2154.60
01/10/2022 12:49;store6;p6;4;183.24;68.39;114.85;732.96
01/10/2022 12:08;store6;p18;7;476.74;211.84;264.90;3337.19
01/10/2022 12:34;store6;p38;2;299.96;155.56;144.40;599.92
01/10/2022 12:52;store6;p19;8;219.53;101.11;118.43;1756.27
01/10/2022 12:54;store6;p26;9;74.17;25.89;48.28;667.54
01/10/2022 12:50;store6;p9;2;89.05;42.28;46.77;178.10
01/10/2022 12:26;store6;p13;5;117.80;66.89;50.91;589.02
01/10/2022 12:29;store6;p2;2;414.34;211.85;202.49;828.67
01/10/2022 12:44;store6;p6;4;183.24;68.39;114.85;732.96
01/10/2022 12:17;store6;p27;5;187.69;63.16;124.53;938.47
01/10/2022 12:35;store6;p19;6;219.53;101.11;118.43;1317.21
01/10/2022 12:52;store6;p4;5;24.21;9.24;14.96;121.04
01/10/2022 12:02;store6;p9;1;89.05;42.28;46.77;89.05
01/10/2022 12:09;store6;p40;1;11.55;8.53;3.03;11.55
01/10/2022 12:55;store6;p43;9;201.99;121.93;80.06;1817.92
01/10/2022 12:02;store6;p15;3;407.36;186.41;220.95;1222.07
01/10/2022 12:50;store6;p24;5;331.02;186.23;144.79;1655.08
01/10/2022 12:32;store6;p28;2;152.52;77.90;74.62;305.04
01/10/2022 12:35;store6;p2;1;414.34;211.85;202.49;414.34
01/10/2022 12:10;store6;p9;2;89.05;42.28;46.77;178.10
01/10/2022 12:33;store6;p49;9;130.63;44.82;85.81;1175.70
01/10/2022 12:18;store6;p35;1;470.54;346.16;124.38;470.54
01/10/2022 12:48;store6;p18;2;476.74;211.84;264.90;953.48
01/10/2022 12:42;store6;p3;1;269.33;105.20;164.13;269.33
01/10/2022 12:20;store6;p22;5;328.86;164.07;164.78;1644.28
01/10/2022 12:11;store6;p30;1;199.67;81.62;118.05;199.67
01/10/2022 12:13;store6;p2;7;414.34;211.85;202.49;2900.36
01/10/2022 12:24;store6;p44;9;158.44;72.40;86.04;1425.96
01/10/2022 12:25;store6;p35;8;470.54;346.16;124.38;3764.36
01/10/2022 12:51;store6;p10;9;227.62;79.60;148.02;2048.61
01/10/2022 12:03;store6;p6;4;183.24;68.39;114.85;732.96
01/10/2022 12:42;store6;p20;2;229.70;101.21;128.49;459.40
01/10/2022 12:44;store6;p20;2;229.70;101.21;128.49;459.40
01/10/2022 12:19;store6;p9;2;89.05;42.28;46.77;178.10
01/10/2022 12:26;store6;p25;3;168.06;104.11;63.95;504.19
01/10/2022 12:09;store6;p26;4;74.17;25.89;48.28;296.69
01/10/2022 12:55;store6;p21;8;457.76;185.00;272.76;3662.11
01/10/2022 12:16;store6;p47;3;310.13;235.03;75.10;930.40
01/10/2022 12:16;store6;p31;1;222.95;137.75;85.19;222.95
01/10/2022 12:24;store6;p46;8;116.80;51.52;65.28;934.41
01/10/2022 12:54;store6;p16;8;342.49;140.32;202.17;2739.92
01/10/2022 12:39;store6;p0;6;327.01;201.20;125.82;1962.08
01/10/2022 12:50;store6;p49;5;130.63;44.82;85.81;653.17
01/10/2022 12:21;store6;p26;6;74.17;25.89;48.28;445.03
01/10/2022 12:14;store6;p8;9;478.84;320.48;158.37;4309.57
01/10/2022 12:21;store6;p16;3;342.49;140.32;202.17;1027.47
01/10/2022 12:19;store6;p1;1;174.76;101.24;73.52;174.76
01/10/2022 12:30;store6;p4;7;24.21;9.24;14.96;169.45
01/10/2022 12:32;store6;p1;5;174.76;101.24;73.52;873.78
01/10/2022 12:57;store6;p0;4;327.01;201.20;125.82;1308.06
01/10/2022 12:20;store6;p35;2;470.54;346.16;124.38;941.09
01/10/2022 12:14;store6;p23;8;271.24;103.13;168.11;2169.89
01/10/2022 12:57;store6;p28;4;152.52;77.90;74.62;610.08
01/10/2022 12:46;store6;p36;2;248.18;139.33;108.85;496.36
01/10/2022 12:46;store6;p45;3;204.54;71.15;133.39;613.62
01/10/2022 12:35;store6;p46;9;116.80;51.52;65.28;1051.21
01/10/2022 12:10;store6;p1;2;174.76;101.24;73.52;349.51
01/10/2022 12:03;store6;p4;7;24.21;9.24;14.96;169.45
01/10/2022 12:56;store6;p20;9;229.70;101.21;128.49;2067.28
01/10/2022 12:24;store6;p35;2;470.54;346.16;124.38;941.09
01/10/2022 12:38;store6;p11;7;328.13;112.63;215.50;2296.92
01/10/2022 12:37;store6;p32;9;38.32;15.21;23.10;344.85
01/10/2022 12:32;store6;p36;1;248.18;139.33;108.85;248.18
01/10/2022 12:12;store6;p41;8;28.20;20.49;7.72;225.63
01/10/2022 12:44;store6;p45;2;204.54;71.15;133.39;409.08
01/10/2022 12:33;store6;p44;5;158.44;72.40;86.04;792.20
01/10/2022 12:40;store6;p42;1;227.21;137.97;89.25;227.21
01/10/2022 12:26;store6;p13;6;117.80;66.89;50.91;706.82
01/10/2022 12:23;store6;p19;6;219.53;101.11;118.43;1317.21
01/10/2022 12:30;store6;p37;6;181.43;117.00;64.43;1088.61
01/10/2022 12:33;store6;p3;1;269.33;105.20;164.13;269.33
01/10/2022 12:32;store6;p16;3;342.49;140.32;202.17;1027.47
01/10/2022 12:41;store6;p29;3;238.17;109.49;128.68;714.51
01/10/2022 12:28;store6;p3;9;269.33;105.20;164.13;2423.93
01/10/2022 12:25;store6;p16;4;342.49;140.32;202.17;1369.96
01/10/2022 12:57;store6;p1;2;174.76;101.24;73.52;349.51
01/10/2022 12:39;store6;p24;8;331.02;186.23;144.79;2648.13
01/10/2022 12:02;store6;p7;2;269.22;137.00;132.22;538.43
01/10/2022 12:53;store6;p45;7;204.54;71.15;133.39;1431.78
01/10/2022 12:05;store6;p24;5;331.02;186.23;144.79;1655.08
01/10/2022 12:47;store6;p35;2;470.54;346.16;124.38;941.09
01/10/2022 12:04;store6;p24;7;331.02;186.23;144.79;2317.11
01/10/2022 12:34;store6;p15;5;407.36;186.41;220.95;2036.79
01/10/2022 12:10;store6;p16;8;342.49;140.32;202.17;2739.92
01/10/2022 12:45;store6;p0;3;327.01;201.20;125.82;981.04
01/10/2022 12:08;store6;p22;1;328.86;164.07;164.78;328.86
01/10/2022 12:58;store6;p30;7;199.67;81.62;118.05;1397.69
01/10/2022 12:50;store6;p6;9;183.24;68.39;114.85;1649.17
01/10/2022 12:32;store6;p42;2;227.21;137.97;89.25;454.43
01/10/2022 12:46;store6;p38;7;299.96;155.56;144.40;2099.73
01/10/2022 12:23;store6;p38;5;299.96;155.56;144.40;1499.80
01/10/2022 12:53;store6;p26;6;74.17;25.89;48.28;445.03
01/10/2022 12:58;store6;p8;9;478.84;320.48;158.37;4309.57
01/10/2022 12:36;store6;p13;7;117.80;66.89;50.91;824.63
01/10/2022 12:00;store6;p14;9;240.01;114.72;125.28;2160.06
01/10/2022 12:19;store6;p12;7;110.77;44.56;66.22;775.41
01/10/2022 12:17;store6;p33;5;40.89;26.71;14.17;204.44
01/10/2022 12:23;store6;p24;7;331.02;186.23;144.79;2317.11
01/10/2022 12:31;store6;p3;4;269.33;105.20;164.13;1077.30
01/10/2022 12:24;store6;p48;8;346.45;119.18;227.27;2771.58
01/10/2022 12:49;store6;p13;3;117.80;66.89;50.91;353.41
01/10/2022 12:54;store6;p28;5;152.52;77.90;74.62;762.59
01/10/2022 12:24;store6;p48;5;346.45;119.18;227.27;1732.24
01/10/2022 12:45;store6;p36;6;248.18;139.33;108.85;1489.07
01/10/2022 12:23;store6;p13;8;117.80;66.89;50.91;942.43
01/10/2022 12:33;store6;p11;8;328.13;112.63;215.50;2625.05
01/10/2022 12:37;store6;p35;4;470.54;346.16;124.38;1882.18
01/10/2022 12:38;store6;p6;3;183.24;68.39;114.85;549.72
01/10/2022 12:26;store6;p37;5;181.43;117.00;64.43;907.17
01/10/2022 12:39;store6;p24;1;331.02;186.23;144.79;331.02
01/10/2022 12:37;store6;p32;7;38.32;15.21;23.10;268.22
01/10/2022 12:12;store6;p9;3;89.05;42.28;46.77;267.15
01/10/2022 12:13;store6;p8;4;478.84;320.48;158.37;1915.37
01/10/2022 12:41;store6;p35;6;470.54;346.16;124.38;2823.27
01/10/2022 12:52;store6;p18;3;476.74;211.84;264.90;1430.22
01/10/2022 12:54;store6;p32;2;38.32;15.21;23.10;76.63
01/10/2022 12:53;store6;p15;4;407.36;186.41;220.95;1629.43
01/10/2022 12:06;store6;p40;4;11.55;8.53;3.03;46.22
01/10/2022 12:34;store6;p48;6;346.45;119.18;227.27;2078.69
01/10/2022 12:33;store6;p42;2;227.21;137.97;89.25;454.43
01/10/2022 12:11;store6;p48;2;346.45;119.18;227.27;692.90
01/10/2022 12:41;store6;p41;5;28.20;20.49;7.72;141.02
01/10/2022 12:12;store6;p46;1;116.80;51.52;65.28;116.80
01/10/2022 12:55;store6;p37;4;181.43;117.00;64.43;725.74
01/10/2022 12:00;store6;p44;5;158.44;72.40;86.04;792.20
01/10/2022 12:50;store6;p25;9;168.06;104.11;63.95;1512.56
01/10/2022 12:21;store6;p25;2;168.06;104.11;63.95;336.12
01/10/2022 12:09;store6;p16;1;342.49;140.32;202.17;342.49
01/10/2022 12:16;store6;p38;2;299.96;155.56;144.40;599.92
01/10/2022 12:40;store6;p41;4;28.20;20.49;7.72;112.82
01/10/2022 12:00;store6;p11;9;328.13;112.63;215.50;2953.18
01/10/2022 12:21;store6;p40;2;11.55;8.53;3.03;23.11
01/10/2022 12:13;store6;p0;3;327.01;201.20;125.82;981.04
01/10/2022 12:33;store6;p40;1;11.55;8.53;3.03;11.55
01/10/2022 12:56;store6;p16;6;342.49;140.32;202.17;2054.94
01/10/2022 12:20;store6;p7;2;269.22;137.00;132.22;538.43
01/10/2022 12:56;store6;p34;8;444.85;293.93;150.92;3558.82
01/10/2022 12:17;store6;p46;4;116.80;51.52;65.28;467.21
01/10/2022 12:51;store6;p42;2;227.21;137.97;89.25;454.43
01/10/2022 12:13;store6;p12;4;110.77;44.56;66.22;443.09
01/10/2022 12:14;store6;p10;8;227.62;79.60;148.02;1820.98
01/10/2022 12:09;store6;p26;6;74.17;25.89;48.28;445.03
01/10/2022 12:34;store6;p34;7;444.85;293.93;150.92;3113.97
01/10/2022 12:51;store6;p21;5;457.76;185.00;272.76;2288.82
01/10/2022 12:45;store6;p42;5;227.21;137.97;89.25;1136.07
01/10/2022 12:40;store6;p38;9;299.96;155.56;144.40;2699.65
01/10/2022 12:02;store6;p41;5;28.20;20.49;7.72;141.02
01/10/2022 12:13;store6;p1;4;174.76;101.24;73.52;699.02
01/10/2022 12:18;store6;p2;4;414.34;211.85;202.49;1657.35
01/10/2022 12:52;store6;p18;1;476.74;211.84;264.90;476.74
01/10/2022 12:46;store6;p19;5;219.53;101.11;118.43;1097.67
01/10/2022 12:41;store6;p11;9;328.13;112.63;215.50;2953.18
01/10/2022 12:51;store6;p9;3;89.05;42.28;46.77;267.15
01/10/2022 12:53;store6;p46;4;116.80;51.52;65.28;467.21
01/10/2022 12:46;store6;p32;5;38.32;15.21;23.10;191.58
01/10/2022 12:17;store6;p2;4;414.34;211.85;202.49;1657.35
01/10/2022 12:10;store6;p8;8;478.84;320.48;158.37;3830.73
01/10/2022 12:42;store6;p11;3;328.13;112.63;215.50;984.39
01/10/2022 12:03;store6;p32;9;38.32;15.21;23.10;344.85
01/10/2022 12:20;store6;p11;8;328.13;112.63;215.50;2625.05
01/10/2022 12:22;store6;p17;6;189.09;143.92;45.16;1134.52
01/10/2022 12:31;store6;p45;9;204.54;71.15;133.39;1840.86
01/10/2022 12:54;store6;p45;2;204.54;71.15;133.39;409.08
01/10/2022 12:40;store6;p9;7;89.05;42.28;46.77;623.34
01/10/2022 12:15;store6;p40;3;11.55;8.53;3.03;34.66
01/10/2022 12:23;store6;p5;2;114.85;40.65;74.19;229.69
01/10/2022 12:16;store6;p3;7;269.33;105.20;164.13;1885.28
01/10/2022 12:38;store6;p16;9;342.49;140.32;202.17;3082.41
01/10/2022 12:16;store6;p33;3;40.89;26.71;14.17;122.66
01/10/2022 12:21;store6;p45;1;204.54;71.15;133.39;204.54
01/10/2022 12:04;store6;p15;2;407.36;186.41;220.95;814.72
01/10/2022 12:21;store6;p24;9;331.02;186.23;144.79;2979.14
01/10/2022 12:18;store6;p29;1;238.17;109.49;128.68;238.17
01/10/2022 12:32;store6;p48;7;346.45;119.18;227.27;2425.13
01/10/2022 12:35;store6;p41;4;28.20;20.49;7.72;112.82
01/10/2022 12:03;store6;p13;1;117.80;66.89;50.91;117.80
01/10/2022 12:49;store6;p43;6;201.99;121.93;80.06;1211.95
01/10/2022 12:37;store6;p10;2;227.62;79.60;148.02;455.25
01/10/2022 12:48;store6;p31;8;222.95;137.75;85.19;1783.57
01/10/2022 12:45;store6;p4;2;24.21;9.24;14.96;48.41
01/10/2022 12:15;store6;p40;2;11.55;8.53;3.03;23.11
01/10/2022 12:00;store6;p3;3;269.33;105.20;164.13;807.98
01/10/2022 12:10;store6;p6;4;183.24;68.39;114.85;732.96
01/10/2022 12:00;store6;p48;2;346.45;119.18;227.27;692.90
01/10/2022 12:58;store6;p43;8;201.99;121.93;80.06;1615.93
01/10/2022 12:53;store6;p48;9;346.45;119.18;227.27;3118.03
01/10/2022 12:45;store6;p35;8;470.54;346.16;124.38;3764.36
01/10/2022 12:12;store6;p37;6;181.43;117.00;64.43;1088.61
01/10/2022 12:35;store6;p48;9;346.45;119.18;227.27;3118.03
01/10/2022 12:19;store6;p28;7;152.52;77.90;74.62;1067.63
01/10/2022 12:05;store6;p13;6;117.80;66.89;50.91;706.82
01/10/2022 12:19;store6;p26;5;74.17;25.89;48.28;370.86
01/10/2022 12:35;store6;p23;4;271.24;103.13;168.11;1084.95
01/10/2022 12:10;store6;p46;4;116.80;51.52;65.28;467.21
01/10/2022 12:42;store6;p41;3;28.20;20.49;7.72;84.61
01/10/2022 12:35;store6;p41;4;28.20;20.49;7.72;112.82
01/10/2022 12:36;store6;p35;4;470.54;346.16;124.38;1882.18
01/10/2022 12:47;store6;p39;5;163.85;106.11;57.74;819.27
01/10/2022 12:16;store6;p27;7;187.69;63.16;124.53;1313.86
01/10/2022 12:42;store6;p36;4;248.18;139.33;108.85;992.72
01/10/2022 12:45;store6;p13;7;117.80;66.89;50.91;824.63
01/10/2022 12:56;store6;p16;3;342.49;140.32;202.17;1027.47
01/10/2022 12:28;store6;p45;1;204.54;71.15;133.39;204.54
01/10/2022 12:28;store6;p22;2;328.86;164.07;164.78;657.71
01/10/2022 12:25;store6;p6;5;183.24;68.39;114.85;916.21
01/10/2022 12:28;store6;p40;6;11.55;8.53;3.03;69.33
01/10/2022 12:07;store6;p23;5;271.24;103.13;168.11;1356.18
01/10/2022 12:47;store6;p45;5;204.54;71.15;133.39;1022.70
01/10/2022 12:27;store6;p29;5;238.17;109.49;128.68;1190.85
01/10/2022 12:30;store6;p10;8;227.62;79.60;148.02;1820.98
01/10/2022 12:04;store6;p9;5;89.05;42.28;46.77;445.24
01/10/2022 12:22;store6;p22;4;328.86;164.07;164.78;1315.42
01/10/2022 12:45;store6;p49;6;130.63;44.82;85.81;783.80
01/10/2022 12:39;store6;p46;2;116.80;51.52;65.28;233.60
01/10/2022 12:45;store6;p22;4;328.86;164.07;164.78;1315.42
01/10/2022 12:57;store6;p22;5;328.86;164.07;164.78;1644.28
01/10/2022 12:32;store6;p1;6;174.76;101.24;73.52;1048.53
01/10/2022 12:41;store6;p16;4;342.49;140.32;202.17;1369.96
01/10/2022 12:07;store6;p46;5;116.80;51.52;65.28;584.01
01/10/2022 12:05;store6;p28;6;152.52;77.90;74.62;915.11
01/10/2022 12:18;store6;p42;3;227.21;137.97;89.25;681.64
01/10/2022 12:11;store6;p8;7;478.84;320.48;158.37;3351.89
01/10/2022 12:39;store6;p3;1;269.33;105.20;164.13;269.33
01/10/2022 12:19;store6;p11;7;328.13;112.63;215.50;2296.92
01/10/2022 12:13;store6;p31;7;222.95;137.75;85.19;1560.63
01/10/2022 12:00;store6;p27;4;187.69;63.16;124.53;750.78
01/10/2022 12:31;store6;p30;7;199.67;81.62;118.05;1397.69
01/10/2022 12:56;store6;p16;9;342.49;140.32;202.17;3082.41
01/10/2022 12:03;store6;p4;7;24.21;9.24;14.96;169.45
01/10/2022 12:06;store6;p8;2;478.84;320.48;158.37;957.68
01/10/2022 12:13;store6;p40;7;11.55;8.53;3.03;80.88
01/10/2022 12:26;store6;p33;5;40.89;26.71;14.17;204.44
01/10/2022 12:09;store6;p48;9;346.45;119.18;227.27;3118.03
01/10/2022 12:41;store6;p3;9;269.33;105.20;164.13;2423.93
01/10/2022 12:31;store6;p9;6;89.05;42.28;46.77;534.29
01/10/2022 12:19;store6;p36;3;248.18;139.33;108.85;744.54
01/10/2022 12:35;store6;p12;8;110.77;44.56;66.22;886.18
01/10/2022 12:14;store6;p30;6;199.67;81.62;118.05;1198.02
01/10/2022 12:42;store6;p23;6;271.24;103.13;168.11;1627.42
01/10/2022 12:22;store6;p3;5;269.33;105.20;164.13;1346.63
01/10/2022 12:55;store6;p17;7;189.09;143.92;45.16;1323.60
01/10/2022 12:09;store6;p14;4;240.01;114.72;125.28;960.03
01/10/2022 12:53;store6;p33;2;40.89;26.71;14.17;81.77
01/10/2022 12:49;store6;p42;1;227.21;137.97;89.25;227.21
01/10/2022 12:49;store6;p46;9;116.80;51.52;65.28;1051.21
01/10/2022 12:10;store6;p24;4;331.02;186.23;144.79;1324.06
01/10/2022 12:49;store6;p46;6;116.80;51.52;65.28;700.81
01/10/2022 12:52;store6;p8;5;478.84;320.48;158.37;2394.21
01/10/2022 12:29;store6;p12;7;110.77;44.56;66.22;775.41
01/10/2022 12:46;store6;p47;6;310.13;235.03;75.10;1860.81
01/10/2022 12:14;store6;p16;6;342.49;140.32;202.17;2054.94
01/10/2022 12:54;store6;p18;6;476.74;211.84;264.90;2860.44
01/10/2022 12:56;store6;p20;9;229.70;101.21;128.49;2067.28
01/10/2022 12:24;store6;p27;2;187.69;63.16;124.53;375.39
01/10/2022 12:49;store6;p32;8;38.32;15.21;23.10;306.53
01/10/2022 12:47;store6;p0;6;327.01;201.20;125.82;1962.08
01/10/2022 12:27;store6;p38;7;299.96;155.56;144.40;2099.73
01/10/2022 12:38;store6;p10;3;227.62;79.60;148.02;682.87
01/10/2022 12:58;store6;p42;8;227.21;137.97;89.25;1817.71
01/10/2022 12:29;store6;p20;5;229.70;101.21;128.49;1148.49
01/10/2022 12:39;store6;p10;9;227.62;79.60;148.02;2048.61
01/10/2022 12:31;store6;p40;1;11.55;8.53;3.03;11.55
01/10/2022 12:22;store6;p13;5;117.80;66.89;50.91;589.02
01/10/2022 12:01;store6;p39;8;163.85;106.11;57.74;1310.83
01/10/2022 12:43;store6;p11;5;328.13;112.63;215.50;1640.66
01/10/2022 12:11;store6;p49;3;130.63;44.82;85.81;391.90
01/10/2022 12:32;store6;p26;7;74.17;25.89;48.28;519.20
01/10/2022 12:52;store6;p39;7;163.85;106.11;57.74;1146.97
01/10/2022 12:54;store6;p42;2;227.21;137.97;89.25;454.43
01/10/2022 12:55;store6;p11;4;328.13;112.63;215.50;1312.53
01/10/2022 12:02;store6;p35;2;470.54;346.16;124.38;941.09
01/10/2022 12:48;store6;p8;5;478.84;320.48;158.37;2394.21
01/10/2022 12:37;store6;p25;5;168.06;104.11;63.95;840.31
01/10/2022 12:58;store6;p31;8;222.95;137.75;85.19;1783.57
01/10/2022 12:50;store6;p45;7;204.54;71.15;133.39;1431.78
01/10/2022 12:08;store6;p6;1;183.24;68.39;114.85;183.24
01/10/2022 12:44;store6;p9;1;89.05;42.28;46.77;89.05
01/10/2022 12:04;store6;p43;4;201.99;121.93;80.06;807.97
01/10/2022 12:20;store6;p46;8;116.80;51.52;65.28;934.41
01/10/2022 12:25;store6;p3;9;269.33;105.20;164.13;2423.93
01/10/2022 12:09;store6;p47;5;310.13;235.03;75.10;1550.67
01/10/2022 12:43;store6;p15;6;407.36;186.41;220.95;2444.15
01/10/2022 12:38;store6;p45;3;204.54;71.15;133.39;613.62
01/10/2022 12:07;store6;p48;7;346.45;119.18;227.27;2425.13
01/10/2022 12:36;store6;p18;7;476.74;211.84;264.90;3337.19
01/10/2022 12:19;store6;p5;8;114.85;40.65;74.19;918.76
01/10/2022 12:28;store6;p9;7;89.05;42.28;46.77;623.34
01/10/2022 12:40;store6;p28;3;152.52;77.90;74.62;457.56
01/10/2022 12:27;store6;p43;1;201.99;121.93;80.06;201.99
01/10/2022 12:23;store6;p41;5;28.20;20.49;7.72;141.02
01/10/2022 12:05;store6;p40;9;11.55;8.53;3.03;103.99
01/10/2022 12:36;store6;p11;2;328.13;112.63;215.50;656.26
01/10/2022 12:56;store6;p27;1;187.69;63.16;124.53;187.69
01/10/2022 12:49;store6;p12;3;110.77;44.56;66.22;332.32
01/10/2022 12:02;store6;p18;6;476.74;211.84;264.90;2860.44
01/10/2022 12:21;store6;p49;7;130.63;44.82;85.81;914.43
01/10/2022 12:26;store6;p41;6;28.20;20.49;7.72;169.23
